created_at,id,full_text,lang,retweet_count,favorite_count
Tue Jul 10 06:10:35 +0000 2018,1016565329160388608,"Luck to be approached
Noted across the cafe
Left with compliments 

#haiku",en,0,0
Wed Jan 23 19:54:27 +0000 2019,1088163070780850176,"Was love not a fact
Which I was to grow into
As sure as heartbeat

#haiku",en,0,0
Wed Jan 23 19:52:11 +0000 2019,1088162499231391745,"Fleet the butterfly
March the spring time months away
Flashing colored wind

#haiku",en,0,0
Wed Jan 23 19:50:55 +0000 2019,1088162179378040832,"Corners are a given
Coarse personas and power
Drive a scary world

#haiku",en,0,0
Wed Jan 23 19:49:24 +0000 2019,1088161796542947329,"Stroll the morning light
Seek the shade beneath high noon
Wish an evening kiss

#haiku",en,0,0
Wed Jan 23 19:46:58 +0000 2019,1088161184849760256,"Consciously candid
Rock skipping the river bed
All evening away

#haiku",en,0,0
Fri Jan 18 00:08:28 +0000 2019,1086052666294353921,"Then there’s one who’s with
You and you’re leaping and you’re 
Leading you’re dancing

#haiku",en,0,0
Thu Jan 17 16:30:55 +0000 2019,1085937522935500800,"Mind splitting, ripping
Wading through mapped languages 
To grasp the unknown

#haiku",en,0,1
Tue Jan 15 08:10:54 +0000 2019,1085086913369985024,"Days roll quicker now
And the weight of their passing
Is causing self-doubt

#haiku #unemployment",en,0,1
Thu Jan 10 08:13:49 +0000 2019,1083275705763463168,"Someone new for you
The worlds of difference ignored
By mirrors put up

#haiku #firstdate",en,0,1
Fri Dec 28 11:46:41 +0000 2018,1078618232628695040,"Breathing in balance
With the rocking of a wave 
Which rolls from within

#haiku",en,0,1
Mon Dec 17 17:28:40 +0000 2018,1074718028896583681,"Quiet whispering
Hypnotized by flickered flamed
Chocked by what you said

#haiku",en,0,0
Mon Dec 17 17:21:49 +0000 2018,1074716306455388161,"Is not everyone
Distant existentially
I didn’t mean harm

#haiku",en,0,0
Mon Dec 17 17:19:46 +0000 2018,1074715792841814017,"Thick quilt on the bench
Rising and falling calmly
Drenched in yellow light

#haiku #homeless",en,0,0
Mon Dec 17 17:17:29 +0000 2018,1074715216867414016,"I make people smile
Through well honed charlatanry
But I’m no liar

#haiku",en,0,0
Mon Dec 17 17:14:26 +0000 2018,1074714447300755456,"Winter winds howling
Sound and chill crawling dangerous 
Through my injured heart

#haiku",en,0,0
Sat Dec 15 22:41:16 +0000 2018,1074071921535406080,"Struggling with life
Drudged in power dynamics
And other humors 

#haiku",en,0,1
Fri Dec 14 11:29:35 +0000 2018,1073540502463676417,"Cloud eyes and white teeth
Resting pensively in bed
While you stare content

#haiku",en,0,0
Fri Dec 14 06:32:26 +0000 2018,1073465719927529472,"Tardiness will pull
While exahustion tarnishes
Once glittering eyes

#haiku #commute",en,0,0
Thu Dec 13 22:10:54 +0000 2018,1073339505179090946,"Cornered by my truth
Whose sharp edge is blinding fear
Of facing inward

#haiku",en,0,0
Wed Dec 12 21:51:35 +0000 2018,1072972255108452352,"Loving lost as one
I milk your heart for poems
You anxiously search

#haiku",en,0,2
Mon Sep 02 21:02:32 +0000 2019,1168630309849620480,"The truest virtue
Handling a molten heart
Is patience apart

#haiku #love #distance",en,0,0
Mon Sep 02 21:00:22 +0000 2019,1168629762048311296,"I’m the skipping lamb
Pleased by life in this moment
Spun and sprung by love

#haiku #love",en,0,0
Mon Sep 02 20:56:52 +0000 2019,1168628882070810624,"She’s left the city
So let the heart grow stronger
Please love work it out

#haiku #move #love",en,0,0
Tue Aug 06 14:03:38 +0000 2019,1158740418659356673,"Free to critique her
With a smile I can’t hide
Twirling in a dance

#haiku #love",en,0,0
Tue Aug 06 14:01:13 +0000 2019,1158739808455286788,"Someone feather light
A light that can be brushed soft
Like a white feather

#haiku",en,0,0
Sun Aug 04 07:32:54 +0000 2019,1157917311757692928,"Hey You, all of You.
You’ve given me your wide world
Please don’t take it back

#haiku #life #luck",en,0,0
Sun Aug 04 07:30:09 +0000 2019,1157916617122209792,"To laugh and smile
To worry or think of you
To want to share life

#haiku #love",en,0,0
Sun Aug 04 07:28:23 +0000 2019,1157916172693778432,"Every rhyme I make
Laugh I share, picture I draw
Roots me too this life

#haiku",en,0,0
Sun Aug 04 07:24:58 +0000 2019,1157915315289939969,"Bless the new hatched day
For there is much to receive
And ways which to grow

#haiku",en,0,0
Tue Jun 04 08:38:54 +0000 2019,1135828259176890368,"Crimple on the funk
Slinking past the rough stuff, puff
With the music on

#haiku #music #funk #20’s",en,0,0
Tue Jun 04 08:37:39 +0000 2019,1135827945489076224,"Beauty in your eye
Links the beauty that’s inside
Even when you cry

#haiku #tears #beauty",en,0,0
Wed May 22 09:43:37 +0000 2019,1131133504354492416,"Balance and order
Ratios in relation
Math sheds light on truth

#haiku #math",en,0,0
Wed May 22 09:41:32 +0000 2019,1131132978468405250,"Even though my voice 
Is pitchy and ever coarse
Singing is a love

#haiku #singing",en,0,0
Wed May 22 09:40:10 +0000 2019,1131132635508543489,"The sun has set now
And the sea laps on bare feat
Still holding springs heat

#haiku #Mediterranean",en,0,0
Sun Apr 28 05:59:05 +0000 2019,1122379688465371137,"Wading through the night
Not wanting to stop and rest
Anywhere near shore

#haiku #insomnia",en,0,0
Sun Apr 28 05:44:18 +0000 2019,1122375968335773697,"Returned sense of self
Being at ease and relaxed
Only to soil it

#haiku",en,0,0
Sun Apr 28 05:44:18 +0000 2019,1122375968335761410,"Crowned in fair colors
Lighter than the white of clouds
The plums blossom spring

#haiku #spring #blossom",en,0,0
Sun Feb 10 10:37:32 +0000 2019,1094545896895852544,"Slip back down to her
Slipped right through her possibly
We can let it slide

#haiku",en,0,0
Sun Jan 27 15:54:22 +0000 2019,1089552201612214272,"Seeing someone else
She’s chosen a separate tale 
Which to read and write

#haiku #openbook",en,0,0
Wed Jan 23 19:55:53 +0000 2019,1088163429519638528,"Lend me a hand please
For I am slipping downwards
With nothing to hold

#haiku",en,0,0
Mon Mar 08 09:56:07 +0000 2021,1368863091342118914,"A mammal of flesh
With these eyes and colored life
Breathing and seeing

#haiku #life",en,0,1
Mon Mar 08 09:54:54 +0000 2021,1368862784293863425,"I want to leave you
So just let me go away
And stop your hot love

#haiku #love #breakup",en,0,0
Mon Mar 08 09:52:55 +0000 2021,1368862286434213891,"Gorging on the air
Taking deep pull after pull
Of our free life source

#haiku #breathing #breathwork",en,0,0
Mon Mar 01 16:43:11 +0000 2021,1366428815052922889,"Settle into groove
While time melts to the side line
Curled up, here with me

#haiku #cuddle",en,0,1
Mon Mar 01 16:41:08 +0000 2021,1366428300625801217,"Fluorescent lighting
With white ceramic tiling
And I’m still smiling

#haiku #office",en,0,0
Wed Feb 24 12:32:29 +0000 2021,1364553784744177668,"The breeze on me
Especially by my ears
Sharing of its mood

#haiku #breeze #springly",en,0,0
Wed Feb 24 12:29:24 +0000 2021,1364553010777571333,"Sand in all my gears
Painful as it goes, it stopped
Must we start again? 

#haiku #roughpatch #depression",en,0,0
Wed Feb 24 06:26:43 +0000 2021,1364461738607988739,"Rub the tired off
Unhinge the jaw listlessly
Breathe in the whole room

#haiku #morning",en,0,0
Tue Feb 23 08:25:25 +0000 2021,1364129220046311424,"Claw, a verb desperate
A noun of destructive force
What’s wrapped to my heart

#haiku #claw",en,0,0
Tue Feb 23 08:20:41 +0000 2021,1364128029199523842,"To re-find safe space
Is to remember the past
While in the present

#haiku #safespace #presence",en,0,0
Tue Feb 23 08:19:17 +0000 2021,1364127679411290113,"Listen to body
It knows a great many things
For it has felt years 

#haiku #body #awareness",en,0,0
Tue Feb 23 08:16:52 +0000 2021,1364127070620631043,"Back after some time
Scarred, cold, a different man
Who could know my name

#haiku #scar #change",en,0,0
Sat Feb 15 21:53:57 +0000 2020,1228799634883121153,"I am unsure now
Of myself and my able
To keep you growing

#haiku #onlylove",en,0,0
Sat Feb 15 21:52:21 +0000 2020,1228799231319838720,"Please, my quite self,
Listen to the words you heard
Live by them after

#discussion #growth",en,0,0
Sat Feb 15 21:50:14 +0000 2020,1228798699888877573,"Keeping eyes open
Not falling, comfort, slumber
To act with courage

#courage",en,0,0
Sun Feb 02 20:54:32 +0000 2020,1224073638833541120,"To receive this gift
Lets me know you’re listening
Lets me know you’re here

#gift #lucky #heard",en,0,0
Mon Jan 27 21:03:07 +0000 2020,1221901473245732864,"Full belly ready
To change, snuggle to bed
Nestle by her side

#haiku",en,0,0
Tue Nov 26 09:20:01 +0000 2019,1199256483755708418,"Calm the beating heart
Letting my eyelids fall down 
Running on a dream

#relax",en,0,0
Tue Sep 10 09:15:02 +0000 2019,1171351364401844224,"Watch her talk freely
Excited so easily
With all she’s to share

#haiku #talking #connection",en,0,0
Tue Sep 10 09:10:56 +0000 2019,1171350333307707392,"Breathe the work, the walk
Long through mountains and valleys
To enjoy the views

#haiku #zen #life",en,0,0
Tue Oct 05 14:01:32 +0000 2021,1445388692512772096,"Alaskan summer
With her long bright golden days
Held me from the dark

#haiku #alaska",en,0,1
Tue Oct 05 13:52:13 +0000 2021,1445386345380257803,"Let words be left out
Like leaves who fall from tall trees
Mulch the forest floor

#haiku #fall #mulch",en,0,0
Tue Oct 05 13:50:38 +0000 2021,1445385949291106315,"Fish tank on the desk
Surrounded by potted plants
Swim in traffic sounds

#haiku #citylife",en,0,0
Tue Oct 05 13:48:53 +0000 2021,1445385506993451013,"Flickering candle
Scented with goji berry
Cotton wick, bees wax

#haiku #beeswax",en,0,0
Tue Oct 05 13:45:41 +0000 2021,1445384703603875858,"Falling of the leaves
Aging dreams and memories 
I try to hold on

#haiku #fall #Autmn",en,0,0
Tue Oct 05 13:44:19 +0000 2021,1445384358718803985,"Return to haikus 
Locked in 5 7 5
Blocked in like gold bars

#haiku #micropoetry",en,0,0
Wed Jul 28 14:48:40 +0000 2021,1420395789449375753,"To find change again
Howling, sorrow’s winds have passed
Drys my goose-bumped skin

#haiku #micropoetry",en,0,0
Sun Jun 06 09:20:41 +0000 2021,1401469080146780163,"Persisting nausea 
Like symptoms of a torn heart
Become the baseline

#haiku #micropoetry #breakup",en,0,0
Sun May 30 08:00:00 +0000 2021,1398912062013718533,"Spending the good time
Where fresh eyes shine bright as sun
And little things fly

#haiku #up",en,0,0
Wed May 19 12:54:07 +0000 2021,1394999809409495047,"Just met a new soul
Who whispers in my heart space
Of love lost and found

#haiku #movement #love",en,0,0
Wed May 19 12:51:37 +0000 2021,1394999181828370435,"The sorrow tunnel
Splattered with florescent light
To look like the sun 

#haiku #loss #recovery",en,0,0
Wed May 19 12:49:13 +0000 2021,1394998576476999680,"Shifting tides of time
Mixing matching sometimes fun 
Other left alone

#justwords #haiku",en,0,0
Wed Apr 28 18:47:42 +0000 2021,1387478646135431169,"Find my own balance 
Without you to help and hurt
Seems the only way

#haiku #breakup #ruptureandrepair",en,0,0
Wed Apr 28 18:45:49 +0000 2021,1387478174712401922,"Smells of dried cedar
Seep and dance in the hot air
Away from the world

#haiku #sauna",en,0,0
Wed Apr 28 18:42:57 +0000 2021,1387477451773726730,"Optimistic views
Color self reflective hues
To climb up and out

#haiku #standbackup",en,0,0
Tue Apr 20 12:53:57 +0000 2021,1384490522295750657,"Slinging chirps and tweets
Along the pollen filled winds
The social birds sing

#haiku #spring #birding",en,0,0
Tue Apr 20 11:25:39 +0000 2021,1384468300525080583,"Firsts are where we met
Endings ever following
Me to you to us 

#haiku #separate",en,0,0
Tue Apr 20 07:25:27 +0000 2021,1384407849544134656,"Standing by the fire
Holding life in my left hand -
Goodbye my frog friend 

#haiku #memories",en,0,0
Mon Mar 08 09:57:38 +0000 2021,1368863470331043840,"Flesh and intuition 
Slacked shoulders next to brethern
Breathing the same air

#haiku #intuition #nature",en,0,1
Wed Oct 06 21:31:47 +0000 2021,1445864385881198595,"Why can’t the soul rest
“Please, simply bask in the good”
I tell my troubles

#haiku #troubles #roughpatch",en,0,1
Wed Oct 06 21:29:35 +0000 2021,1445863835596906496,"Trapped in my own cage
Of self-doubt and loneliness 
Burning precious time

#haiku #commitment #troubles",en,0,0
Wed Oct 06 19:39:19 +0000 2021,1445836083116351489,"Fog seeps and steeps night
Eyes dart off the moon lit leaves
Creatures rest or hide

#haiku #mircopoetry #nightlife",en,0,0
Thu Oct 02 21:57:12 +0000 2014,517795458446417921,"Enzymes don't function
By intelligent design
The universe does

#haiku #micropoetry #biology #chemistry",en,0,0
Thu Oct 02 21:53:05 +0000 2014,517794425234128896,"The spiral stair case
That leads from deep in times past
Is your future print

#haiku #micropoetry #biology",en,0,0
Thu Oct 02 07:17:08 +0000 2014,517573982531223552,"The river will move
Itself into the ocean
To become itself

#haiku #micropoetry #purpose",en,2,3
Wed Oct 01 21:41:40 +0000 2014,517429163750199297,"Weak minds can't see it
The need to wash the dishes 
Their place in it all

#haiku #micropoetry #boldcall",en,2,1
Wed Oct 01 14:57:05 +0000 2014,517327346357907458,"Have a life of stones
Filling the space with water
Dissolving the heart

#haiku #micropoetry #character #love",en,1,0
Wed Oct 01 12:34:24 +0000 2014,517291437029740545,"Tear the sky, there's rain
Separate the day, there's dreams 
Break the heart, there's tears 

#haiku #micropoetry #heartbreak",en,1,2
Wed Oct 01 09:35:06 +0000 2014,517246314480824320,"The creative spark
Can cause fiery passion
Boil the water

#haiku #micropoetry #art",en,3,2
Tue Sep 30 22:05:43 +0000 2014,517072826495299584,"""A path has trapped me""
The migration of the whale
Is that not freedom

#haiku #micropoetry #trail #freedom",en,0,0
Tue Sep 30 21:58:43 +0000 2014,517071065063772160,"Deadlock of still notes
Hanging on brass strings till then
Dreadlock's voice vibing   

#haiku #micropoetry #rasta #guitar",en,0,0
Tue Sep 30 18:33:36 +0000 2014,517019446679179267,"Skull's heavy throbbing 
Marks concentration spilling
All over your plans

#haiku #micropoetry #tired",en,2,0
Mon Sep 29 18:43:45 +0000 2014,516659614482300929,"Those twinkling eyes
Shock those in the room when their
Spirits at lifted 

#haiku #micropoetry #greatmen",en,2,0
Mon Sep 29 07:50:41 +0000 2014,516495265251880960,"Living the middle
Seeing beginning to end
Trying to grasp truth 

#haiku #micropoetry #truth",en,2,1
Sun Sep 28 21:41:18 +0000 2014,516341905752215552,"Mood oscillations
Mirror life complication 
I'm seeking control

#haiku #micropoetry #control #emotions",en,0,1
Sun Sep 28 10:27:16 +0000 2014,516172283153358848,"Buzzing flies stop it!
I want to lower my guard
For the summer breeze

#haiku #micropoetry #summer",en,2,1
Sat Sep 27 21:41:21 +0000 2014,515979530008137728,"Sleep has bony hands
That touch you well in morning
Pulling the vale back

#haiku #micropoetry #sleep",en,2,0
Sat Sep 27 21:13:04 +0000 2014,515972415524843521,"Opening eyes
Get a harsh taste of today
As the dreams depart

#haiku #micropoetry #tomorrow",en,0,1
Thu Oct 16 23:58:44 +0000 2014,522899473677053952,"Emotions spreading
Pooling, pouring over you
Please channel that drive 

#haiku #micropoetry #emotion",en,2,1
Thu Oct 16 18:09:33 +0000 2014,522811598197370881,"The order of days
Concretizes weeks to months
Drowns futility

#haiku #micropoetry #order",en,0,0
Wed Oct 15 12:18:53 +0000 2014,522360964348252160,"We grasp on so tight
Continuing day to day
War. It seems silly.

#haiku #micropoetry #war",en,0,1
Wed Oct 15 12:16:44 +0000 2014,522360423698296833,"Staying up all night
Stuck in the trance of darkness
Feeling memory

#haiku #micropoetry #allnighter",en,0,2
Wed Oct 15 12:14:57 +0000 2014,522359975100702720,"Her heart was just crushed
I want her to be happy
Sadly not with him

#haiku #micropoetry #love #struggle",en,0,1
Wed Oct 15 12:13:18 +0000 2014,522359560070127616,"Love misdirected
To one who's misdirected
Seems like it's still love

#haiku #micropoetry #love",en,1,0
Tue Oct 14 15:23:32 +0000 2014,522045045919059968,"The sun moseys down
Growing bigger as she does
Completing the day

#haiku #micropoetry #sunset",en,0,0
Mon Oct 13 11:34:51 +0000 2014,521625108444508161,"Filled with salty air
Submerged in sapphire bliss
Clouds break and repair 

#haiku #micropoetry #beach",en,0,0
Sun Oct 12 09:07:58 +0000 2014,521225754181242880,"I hold possession
When I'm stripped of everything
Leaving my essence 

#haiku #micropoetry #possession",en,1,0
Sat Oct 11 22:42:31 +0000 2014,521068353897525248,"Time is a palace
Moments draped in purple silks
Fused in space with care 

#haiku #micropoetry #time #space #Balance",en,0,0
Thu Oct 09 17:03:00 +0000 2014,520258136653848577,"A word is a box
An eight bit picture of truth
Passed around dirty

#haiku #micropoetry #language",en,0,1
Tue Oct 07 21:27:54 +0000 2014,519600027363069952,"What should ego think
The world grows in my minds eye
Yet surely I'm dust

#haiku #micropoetry #paradox #flavor #ego",en,1,3
Tue Oct 07 18:40:45 +0000 2014,519557961908101121,"The Suns brilliance
Is best seen in the rainbow
Or off the moons face

#haiku #micropoetry #rainbow #moon",en,1,3
Tue Oct 07 17:50:26 +0000 2014,519545296645144576,"Bitter chocolate,
Smelly cheeses and dry wine
Teach of human depth

#haiku #micropoetry #chocolate #wine #cheese",en,0,0
Mon Oct 06 21:03:42 +0000 2014,519231547015061504,"Stillness in darkness
Turn your mind to still water
Thoughts, one at a time

#haiku #micropoetry #meditation",en,1,2
Sun Oct 05 15:14:47 +0000 2014,518781350925451264,"As it turns its face
The mighty stone buildings blush
The earth from the sun

#haiku #micropoetry #oldcity #sunset",en,0,1
Sun Oct 05 15:10:36 +0000 2014,518780298775891968,"Be the palace gates
Your words, the harps and trumpets
All honored entrance. 

#haiku #micropoetry #relationships",en,0,2
Sun Oct 05 07:47:59 +0000 2014,518668910254489602,"Through naivety 
Tears of joy carry far more
Legitimacy 

#haiku #micropoetry #tears",en,2,1
Tue Nov 04 18:30:38 +0000 2014,529702276886036481,"Take a spare moment,
Think about the way you think
And see what it gives

#haiku #micropoetry #meditation",en,0,0
Tue Nov 04 07:55:41 +0000 2014,529542483521196032,"Drowsy days hang on
Like ships shining their fog lights
Off into the haze

#haiku #micropoetry #drowsy #haze",en,1,0
Mon Nov 03 08:01:59 +0000 2014,529181683195461632,"You shed tears for change
Then regret is forgotten
Aimless in the sand

#haiku #micropoetry #lost",en,2,0
Sun Nov 02 08:56:35 +0000 2014,528833034183651328,"Green trees rest in June 
Routine until the sun leaves
Turn red with passion.

#haiku #micropoetry #fall #passion #change",en,1,0
Sun Nov 02 07:19:53 +0000 2014,528808698387259392,"How far in the past?
Well, certainly much has changed.
Say three ""me""s ago. 

#haiku #micropoetry #change #time",en,2,4
Fri Oct 31 10:32:36 +0000 2014,528132422634729474,"Clouds covered the moon. 
Where does motivation rest?
If only I knew.

#haiku #micropoetry #motivation #art",en,2,3
Thu Oct 30 07:30:31 +0000 2014,527724212417351680,"Listen intently 
Infer the deepest meaning
Then show that you care

#haiku #micropoetry #nlp",en,0,2
Wed Oct 29 21:47:48 +0000 2014,527577567520256000,"Am I observer
Am I the one observing 
Maybe I'm observed 

#haiku #micropoetry #consciousness",en,1,2
Wed Oct 29 12:21:24 +0000 2014,527435029329084416,"Wings beat like a heart
Color floating carelessly 
Drawn to life's nectar.

#haiku #micropoetry #butterfly #nature",en,1,2
Tue Oct 28 06:54:23 +0000 2014,526990343133097985,"So much energy
Contained in balanced beauty
Be it plant or man.

#haiku #micropoetry #life #beauty #Balance",en,1,1
Mon Oct 27 22:09:34 +0000 2014,526858269256458240,"There is two and one
There is multiplicity
There is unity

#haiku #micropoetry #Duality",en,0,0
Sat Oct 25 16:16:33 +0000 2014,526044651556319232,"The me of my words
May swim in heads overseas
Searching for his place

#haiku #micropoetry #writer",en,1,0
Thu Oct 23 18:49:11 +0000 2014,525358287941038080,"Overwhelming joy
At your friends smile, dressed white
His beloved there 

#haiku #micropoetry #wedding",en,0,0
Thu Oct 23 06:55:43 +0000 2014,525178738250493952,"Kiss the world at night
Through tears say ""I still love you""
Then morning can come.

#haiku #micropoetry #day #night",en,1,0
Wed Oct 22 16:54:37 +0000 2014,524967071340195840,"Desert dust settles
When the thirsty land drinks up
Winters warm first rain

#haiku #micropoetry #desert #rain",en,0,0
Mon Oct 20 09:16:54 +0000 2014,524127107467591681,"Go away and change
Hope your friends don't stay the same
Why, I couldn't say

#haiku #micropoetry #friends",en,1,1
Sun Oct 19 16:07:42 +0000 2014,523868099003445248,"Wear a countenance
That every single moment
May represent you

#haiku #micropoetry #countenance",en,0,0
Sat Oct 18 19:54:41 +0000 2014,523562833082990592,"Sand bags barricade
Gates of talent, expression 
One is forced to sweat

#haiku #micropoetry #talent #perseverance",en,0,1
Sun Nov 23 07:10:18 +0000 2014,536416433186426880,"Crushed under failure
To standards I created
Not depressed but shamed 

#haiku #micropoetry #shame #depressed #will",en,0,0
Sun Nov 23 07:05:28 +0000 2014,536415215290572800,"Should resolve sit strong
Like a stone in a river
Or be the river

#haiku #micropoetry #resolve #will",en,1,0
Fri Nov 21 09:52:31 +0000 2014,535732481874345985,"Utter exhaustion
Coupled with the morning sun
Is sure to bring fun

#haiku #micropoetry #exhaustion",en,2,0
Thu Nov 20 22:47:55 +0000 2014,535565229392805889,"A running faucet
In Montana farmland, pours
Over mud-caked hands

#haiku #micropoetry #thesouth #Montana #farms",en,0,0
Wed Nov 19 21:44:26 +0000 2014,535186865729855488,"Embrace suffering.
Try not to expect from life
What would life expect

#haiku #micropoetry #life #expectation #ViktorFrankl",en,0,0
Mon Nov 17 22:26:12 +0000 2014,534472597862219776,"Simple and selfish
Bleating crude emotions
Piled profanity

#haiku #micropoetry #cursing #language #selfishness",en,0,0
Mon Nov 17 22:18:22 +0000 2014,534470630616231936,"Beauty in your mind 
Bound by language to express
Strive for elegance

#haiku #micropoetry #language #expression",en,0,0
Sun Nov 16 16:13:51 +0000 2014,534016508863582208,"Do you give beauty?
Realize its potential
Make it feel special

#haiku #micropoetry #beauty",en,0,0
Fri Nov 14 08:23:06 +0000 2014,533173261186502656,"Thank God, freedom from 
Yet emptiness still plagues me
Please God, freedom to

#haiku #micropoetry #freedom #lonely #EricFromm",en,1,0
Thu Nov 13 09:03:47 +0000 2014,532821115517677568,"Trickle trickle tick
The old man's black walking stick
Rests in his dry home

#haiku #micropoetry #rain",en,1,1
Wed Nov 12 08:37:25 +0000 2014,532452089671081984,"It's as if the sky
Is ever contracting itself
Leaving the leaves dead

#haiku #micropoetry #fall",en,3,1
Tue Nov 11 18:41:23 +0000 2014,532241694289166336,"See the greats and laugh
As your ego is shattered
New goals or darkness?

#haiku #micropoetry #ego #paradigm #goals",en,0,0
Mon Nov 10 11:48:06 +0000 2014,531775303706607616,"Unrolling passion
With immense effort and tears
Left me with something

#haiku #micropoetry #passion #work",en,1,0
Sun Nov 09 22:12:00 +0000 2014,531569923407896576,"He learnt something new
Was thrilled to share it with you
Play shocked, it was known

#haiku #micropoetry #acting",en,0,0
Sat Nov 08 22:31:58 +0000 2014,531212558301020160,"Vestige of once was,
The brown polished shoes layered
By dust and new goals

#haiku #micropoetry",en,1,1
Thu Nov 06 18:32:36 +0000 2014,530427548053020673,"I am yet to see
A woman of elegance 
Such as those in books

#haiku #micropoetry #aynrand #tolstoy",en,0,1
Wed Nov 05 20:27:01 +0000 2014,530093950317518848,"What the future holds
Can press by speculation
Or come in its time 

#haiku #micropoetry #future",en,0,0
Mon Dec 08 08:09:04 +0000 2014,541867041049686016,"Pooling papers wait
Put to settle in their place
Shame they'll go untapped.

#haiku #micropoetry",en,1,0
Sat Dec 06 16:10:23 +0000 2014,541263391843573761,"Relaxing reading 
Birds are tweeting, dogs aloof
Eyes down, connecting 

#haiku #micropoetry #park #reading #mybook",en,1,0
Fri Dec 05 13:35:04 +0000 2014,540861916181061632,"Round robin mix ups
Switches, swaps and changes
Let's all settle down 

#haiku #micropoetry #hectic #chill",en,0,0
Thu Dec 04 10:16:58 +0000 2014,540449677670232065,"Freedom of a Dream.
Hypercritical judgement 
Self imposed by need

#haiku #micropoetry #dream #freedom #judgement",en,0,0
Thu Dec 04 10:08:07 +0000 2014,540447447638499328,"Striking deals for love
Life's changing, ever slithering
In and out of grasp

#haiku #micropoetry #life #love",en,1,0
Wed Dec 03 09:18:49 +0000 2014,540072654300930048,"Slowed down progression 
Second thoughts over silence
Woe from privilege

#Haiku #micropoetry #slump #silence",en,1,0
Tue Dec 02 11:57:36 +0000 2014,539750226278379520,"Tingling lingering
Feelings of love lost way back
With much in between 

#haiku #micropoetry #love #lost #fieryverse",en,0,3
Mon Dec 01 21:53:54 +0000 2014,539537903383109632,"Pain, pulling stressed tight
From deep within, behind you
Breathing, sinking through

#haiku #micropoetry #yoga #breathing #stretching",en,1,0
Mon Dec 01 10:17:03 +0000 2014,539362533509824512,"Popular notions
May cause tides like the ocean's
Calm flared commotions 

#haiku #micropoetry #ocean #pop #rhyme",en,1,0
Sun Nov 30 14:34:37 +0000 2014,539064965357793280,"Catching sunrise's 
Profound effect on the clouds
Urges fruitful days

#haiku #micropoetry #sunrise #newday",en,2,0
Sun Nov 30 14:32:27 +0000 2014,539064421020999682,"Slim neck covered by
Thick curls flowing inside out
Draping down her back

#haiku #micropoetry #curls #neck",en,0,0
Sat Nov 29 19:17:39 +0000 2014,538773802230874112,"Can't say I did much
That's why I need the weekend
Cleans my conscious fresh

#haiku #micropoetry #weekend #conscious #productivity",en,0,0
Sat Nov 29 19:11:33 +0000 2014,538772267707019264,"Hard pushing along
A night's bus conversation 
Could be either's fault

#haiku #micropoetry #conversation #bus",en,0,0
Thu Nov 27 11:21:41 +0000 2014,537929247705137152,"The pitter-patter 
Atop of my Umbrella 
Soothes through restriction 

#haiku #micropoetry #rain #UmbrellaRevolution",en,3,3
Wed Nov 26 09:00:41 +0000 2014,537531376170332160,"The base line, drum beat
Strumming stings, melodies keys
Hopping yelping brass

#haiku #micropoetry #music",en,2,1
Wed Nov 26 08:54:48 +0000 2014,537529893500620801,"Air oscillations 
My body melts and hardens
Dancing up a storm

#haiku #micropoetry #dancing",en,2,1
Mon Nov 24 08:59:39 +0000 2014,536806340786532352,"Action is in need
Conversation takes the lead
Hope and love it breeds 

#haiku #micropoetry #action #conversation #hope #love",en,1,0
Mon Nov 24 06:10:15 +0000 2014,536763710052634624,"Tore a paper dream 
Strung taut in sharp wakefulness
Wishing to go back 

#haiku #micropoetry #dreams #wakefulness",en,0,0
Wed Jan 07 00:23:58 +0000 2015,552621630761869312,"I'm sitting bedside 
Waiting for my friend to heal
Watching time tick by

#haiku #micropoetry #hospital #friends",en,2,0
Sun Jan 04 14:06:29 +0000 2015,551741459783643136,"When you chose to steal
Theft has crept up behind you
And stolen your self

#haiku #micropoetry #theft #proverbs #self",en,0,0
Thu Jan 01 01:40:16 +0000 2015,550466505280741377,"Grooving with the bass
Melody is a tad silly
Dancing all the same 

#haiku #micropoetry #newyears #funk #2015",en,0,0
Mon Dec 29 12:31:41 +0000 2014,549543276710088704,"Rapid bubbling 
Of smiles and emotion
Seeing my old friend

#haiku #micropoetry #friends #reunion",en,0,0
Mon Dec 29 06:44:17 +0000 2014,549455848603275264,"Speak in present tense
Holding up your head strongly
See past delusion. 

#haiku #micropoetry #presenttense",en,0,0
Fri Dec 26 13:35:30 +0000 2014,548472172369301506,"Shivers down my spine
Grappling with life and time
Squeezing out in rhyme

#haiku #micropoetry #life #rhymester",en,0,0
Wed Dec 24 22:06:34 +0000 2014,547876012092964864,"Thoroughly thought through
Life should boil to meaning
If not, best ask why.

#haiku #micropoetry #meaning #MeaningOfChristmas",en,1,1
Wed Dec 24 07:48:59 +0000 2014,547660191110426625,"An unspoken buzz
Conducting through throngs of men
Spreading merry cheer 

#haiku #micropoetry #holidays",en,0,0
Sun Dec 21 14:11:01 +0000 2014,546669170285244417,"Dilly-Dalleying 
Feeling like it's time well spent
Down the moon lit street

#haiku #micropoetry",en,1,1
Fri Dec 19 01:03:51 +0000 2014,545746296527544320,"When you fall for her
Then you find out she's taken
But she gives you signs

#haiku #micropoetry #girls #relationships",en,0,0
